income,age,loan,default
39834.51984,63.31227526,699.9557764,0
62469.42837,24.26485536,7286.550391,0
40334.61673,45.88654158,6808.869955,0
47542.8027,40.87333755,9448.209721,0
55883.62286,27.37033802,974.5630674,0
29163.01588,43.95617132,1469.129704,0
47786.14106,29.7081893,7181.478553,1
29736.3105,35.29839844,657.0484089,0
50831.42753,24.35160252,9572.586884,1
62030.046,46.53578454,7572.567589,0
54049.01274,54.62035318,4569.647911,0
34336.01759,35.83065171,3441.644524,0
31895.71531,48.18590728,3423.346172,0
51894.5401,59.0037683,6579.534007,0
37616.71086,53.44466025,5732.240108,0
22076.948,56.99543936,3948.143344,0
56252.95371,57.27829057,7327.070282,0
26316.75849,37.217654,923.0284413,0
23120.87961,40.29672232,1417.846522,0
39033.03271,59.67702219,5757.890479,0
32420.81815,32.36179216,1494.212974,0
68827.24433,25.30253079,1049.175477,0
58092.20489,41.81365235,5277.74042,0
43538.85612,46.32941211,8523.901116,0
64040.48418,59.14480741,5408.727767,0
34395.22922,25.54822433,2089.7325,0
57405.51493,45.64443499,6914.75154,0
22581.13397,40.54886181,34.28510582,0
27952.94598,42.09749811,3965.251974,0
54022.91284,26.5610123,10641.45144,1
63546.16476,44.41273214,6170.239116,0
60713.4303,56.03160353,396.2336776,0
44519.32947,32.39165985,1446.468103,0
40997.79899,55.58120391,7908.331843,0
63661.38333,25.59552438,6095.308749,0
34429.14674,39.7149896,2240.277404,0
29181.86143,48.24064781,2529.612969,0
52510.43824,40.27914024,1858.30824,0
37536.34724,25.85667757,2634.358585,0
35683.74495,44.49787917,4337.825559,0
45622.29071,41.63254532,528.1812501,0
67385.40318,29.03367936,6747.232379,0
69411.79253,47.07372685,12176.78244,0
48322.51407,29.26263398,7732.696396,1
40836.58881,22.16826291,6994.487801,1
38035.95133,60.65521047,4298.705028,0
42696.97137,44.52967068,222.1964386,0
24181.69479,22.30012538,1529.018868,0
33194.40264,51.17971212,6615.387858,0
32541.46153,34.40508616,780.8328568,0
38381.41306,54.08337144,322.7241556,0
25921.91253,58.42607932,5104.746789,0
58810.97173,22.10938059,9099.724338,1
63025.74408,56.56693154,2956.977746,0
29954.00451,61.83684471,5774.07427,0
40641.52302,37.66419864,5042.326368,0
43940.9107,38.30598195,2855.379187,0
65166.97287,25.65628186,8859.087469,1
58820.38206,30.75231565,530.6578241,0
50719.76308,43.20724465,4770.937668,0
46766.59592,47.77517095,2383.407757,0
67520.7596,45.41562414,13041.77945,0
28386.25355,31.12533241,1718.943782,0
68276.03076,34.51488127,4842.07796,0
30731.72628,40.38884294,1129.562412,0
30012.25109,54.94011866,3972.151405,0
38075.31877,53.10735995,6928.943621,0
55932.39657,44.39262234,4876.366909,0
27966.24445,53.70027324,4445.203178,0
53825.53674,49.71390438,5272.804792,0
65451.49652,60.27638934,8129.048931,0
39473.99586,42.30125384,6034.153228,0
42344.80871,47.41810839,6800.246806,0
36112.87441,60.5793527,3737.212187,0
32720.5048,33.80450352,4367.26495,1
27973.82656,49.67421964,403.4021354,0
21306.03312,35.09416354,3791.023528,0
36029.30158,52.64062442,2928.100439,0
48457.96355,22.34492363,8108.172683,1
46038.51066,39.03867278,6868.987805,0
34247.15902,34.70098954,6458.790585,1
64247.615,31.60316207,4513.203694,0
62109.76709,41.24090602,2816.430158,0
21481.80379,19.95945231,1137.657891,0
20762.47447,25.32912274,2385.224837,0
33756.52723,40.56759555,1169.835925,0
54325.80727,29.63636931,6978.525057,1
33197.8078,59.48684823,3993.146866,0
56846.47423,30.28092755,5268.227475,0
26542.93109,45.82942652,4233.089586,0
53200.54815,59.6917193,3090.473119,0
38073.4069,32.21450809,2284.005677,0
43937.21904,56.40968222,3213.541963,0
49284.81941,51.93972912,493.589997,0
22869.32345,25.9064452,527.5515684,0
60113.34254,40.77430558,8253.384569,0
23613.25569,32.4735058,2469.234585,0
68755.09442,53.22813215,10990.53375,0
26449.32829,46.47915325,2952.123152,0
42855.41611,47.12736998,4923.814846,0
25686.77894,35.85071487,3728.397031,0
67125.64924,36.05850519,7482.067369,0
27427.78945,59.70451918,719.9466646,0
37145.57306,53.19827894,1510.735507,0
41702.60077,41.94405372,6105.727929,0
20710.77596,49.55726981,3960.710873,0
39124.16436,44.5571086,401.3267334,0
32834.64674,60.58021867,4184.578203,0
26267.2214,58.79376696,1136.117271,0
41254.2282,28.94820475,6993.049441,1
38268.6966,30.67684984,2522.057185,0
37087.26876,57.5763008,6391.153194,0
38458.13304,55.85685407,3644.30607,0
40185.77567,31.00076808,1002.340574,0
65481.94555,45.03857624,10614.24849,0
57426.68048,20.1188451,2461.974406,0
47903.31425,46.16901477,4283.226974,0
34222.18775,52.24667845,3582.151364,0
28481.2656,47.42132836,5302.179943,0
43069.65215,41.24003469,4091.561292,0
33093.96186,33.40317391,3852.992444,0
61363.85606,62.13637386,9636.804731,0
68100.73562,47.75294027,8124.59898,0
50551.48034,56.7655671,5262.616088,0
54421.05401,22.96153355,6229.836019,0
32152.45974,57.48695513,3550.584889,0
40230.97571,58.79409568,745.1947491,0
53483.374,29.18999789,1459.668599,0
65137.93776,42.13310957,10352.18177,0
29496.59413,54.66582086,2216.975334,0
45181.93371,48.0968023,2243.153992,0
24994.7782,34.72335974,51.64026024,0
54820.97401,20.56039647,10070.94905,1
62955.60829,29.54950978,207.5438178,0
52956.24608,25.14710192,959.0972148,0
40366.20324,32.07200804,7410.792024,1
60005.01013,40.19488899,10677.66802,0
37598.38508,54.66392931,3641.808411,0
61323.0009,60.16601647,8699.946682,0
21243.9323,57.86806022,3438.979277,0
62111.43441,25.97645859,499.2085782,0
56524.87881,54.91097151,5296.940273,0
51718.13696,34.35049974,1036.616804,0
43205.63175,23.12587725,4835.274657,0
26934.19744,35.9790102,4113.299167,0
68966.82256,54.39248814,6690.635338,0
31527.3472,59.02264656,2062.719158,0
46839.06109,28.73335871,1498.200316,0
32151.29686,42.91491157,4601.940086,0
40831.80192,47.1495458,6429.593688,0
30868.80482,58.13656775,4618.392184,0
62988.82643,32.47461294,6924.901569,0
65496.76748,61.95993475,11805.55577,0
63032.62627,24.78843756,390.3358609,0
27287.07454,18.69579873,4509.881422,1
44299.37174,24.37145815,5154.909843,0
44091.34923,30.48523032,1664.104927,0
26617.03032,28.61650924,2727.241681,0
21856.23353,47.72276785,1500.653745,0
28072.60436,54.14254823,1.377629593,0
35950.48845,35.47184697,2664.925675,0
28982.11236,35.26825118,1440.499168,0
51790.72645,41.15087779,1281.035729,0
65000.81962,21.69969953,1114.914824,0
29761.04601,21.85429135,3748.258124,1
23081.45074,53.89681841,257.6612015,0
60016.74099,22.73860251,1522.646768,0
54619.15536,53.59786282,901.2777768,0
66274.2081,36.37462344,10257.91839,0
49380.65863,45.47104991,5425.280945,0
46283.06746,48.28858511,2166.1231,0
25554.69852,42.79692147,4229.914353,0
36680.18192,22.14626261,4849.333785,1
30383.67633,46.8319496,2153.607725,0
67730.4437,26.30314698,8881.583636,1
36446.72414,40.61685061,2927.675444,0
33648.73899,60.97094456,1498.161255,0
53852.79954,42.78285555,2089.909464,0
61298.21867,48.28503024,9399.504602,0
69465.74696,20.58523169,7983.705373,0
39102.04171,29.30086538,4200.697505,0
29366.58233,22.48404853,4049.253865,1
67949.73807,34.47967882,1790.348617,0
29468.85918,22.78963669,3703.953047,1
56839.4019,36.55239093,9004.801714,0
38277.93687,44.90919805,7405.80321,0
49664.27072,39.94416069,5571.456364,0
49972.01083,32.39698399,763.9541159,0
27356.80095,63.48787362,2983.583322,0
36840.60366,36.67458349,6557.940331,0
51438.81407,46.01234316,6898.783719,0
40614.72205,20.93267159,2649.695356,0
56738.63732,63.37394217,3210.807048,0
68004.68622,41.53109727,2698.047781,0
44458.63729,52.08290527,1456.234944,0
66801.19751,19.13513823,288.6467693,0
48991.85368,18.6213071,7453.264268,1
69430.93662,58.94091428,2648.220452,0
27989.1111,27.80092017,1770.818279,0
67675.80477,37.74039569,4396.076877,0
47985.72247,33.55977398,8801.610127,1
43388.20947,35.70435679,7007.154253,0
63182.45567,25.58638213,3493.224567,0
20568.89131,25.85385679,2257.064782,0
25833.71723,19.20759964,3716.254685,1
23087.3014,37.61963726,423.4183995,0
36124.71783,25.05472696,6485.05748,1
57330.61941,44.4456513,1058.039202,0
47240.25312,55.00972136,4286.345614,0
55730.62923,55.15643796,9286.357545,0
61660.40132,48.89875823,1684.526564,0
49746.88744,29.36146193,7354.129523,1
23973.68759,55.28829775,95.46072238,0
28085.4796,45.03212598,4431.280471,0
33585.47474,60.37738544,3933.883012,0
44179.3851,51.30649189,5888.375781,0
56025.41973,29.39644446,4341.626699,0
49369.70415,51.37341727,109.3796228,0
26889.36474,62.62510846,675.7120311,0
30873.21764,38.95273955,4076.87675,0
30608.94324,46.47670398,2632.551811,0
54878.08965,42.88355929,1504.473462,0
32423.80685,63.18998659,2961.952368,0
46608.36902,20.40499151,1521.868405,0
65689.1897,28.10870743,255.072656,0
49054.86027,54.06866362,1102.240361,0
20310.57756,54.26474774,1279.113098,0
66423.39933,18.87435711,1066.214601,0
45783.15475,63.88504374,7492.90982,0
62887.76267,42.8418414,6849.484223,0
51088.21078,52.08587159,9097.112036,0
66217.94485,19.08162361,745.0760945,0
62799.75061,35.36149204,6752.586071,0
45789.48752,36.29805129,4545.157459,0
59727.40599,50.24148795,5203.325181,0
35513.58955,60.80701767,6983.360741,0
29178.97759,63.93073469,1664.386062,0
67501.69225,49.63745902,7589.75999,0
66255.02953,28.96002495,7475.212282,0
63558.86409,36.35685466,9282.927735,0
63441.71236,18.67128938,3119.412678,0
64983.15424,27.29197161,9109.774342,1
56946.64594,55.40901375,11175.84107,0
52349.87246,35.52249918,5181.848501,0
31473.45878,27.99340911,797.3459721,0
59267.3392,34.91269907,5085.311919,0
66809.17325,31.05454812,1316.187128,0
48083.31155,39.15730598,9193.095264,0
20629.3473,28.30686155,3310.410118,1
25363.33106,31.39079116,3946.001447,1
28873.67417,62.3285863,2224.469765,0
41430.85526,33.68956136,5719.278116,1
53612.13123,23.28296645,5976.896568,0
51555.74026,57.26359177,9217.688669,0
46564.3789,50.65129969,599.830324,0
61200.42748,19.22777832,406.8518612,0
29307.32077,61.16495696,481.8426971,0
67687.18308,20.8043048,10506.32803,1
52565.06574,55.69652935,372.9742533,0
52920.14801,20.99096653,9521.769942,1
34981.36783,23.48770889,5502.736031,1
65210.8371,27.52843972,12607.95166,1
60016.07961,54.31724029,2857.007414,0
23066.96468,33.091353,1933.353568,0
52603.87864,43.89546653,2043.089553,0
20111.36326,53.49539456,1745.371922,0
32759.70028,43.88045936,5211.32563,0
30578.02016,55.36616174,3010.35024,0
21211.58939,32.65119825,931.7810522,0
53746.32658,29.35028859,9534.660206,1
45214.10922,18.2999804,1779.727735,0
58465.0497,20.12688854,11417.06009,1
54422.97349,58.57139504,444.6137769,0
62842.06439,62.19707882,107.5972315,0
53005.13229,45.68722047,2539.336749,0
40749.02818,26.85401291,6207.186165,1
49804.41083,20.03986423,7235.194717,1
37277.24612,26.63314682,6289.256076,1
46883.20654,30.39988989,6342.567909,1
31763.3692,35.60251728,3489.404122,0
61013.18158,24.70761897,1791.542962,0
41285.3589,22.91107059,532.1002558,0
39133.89186,21.60323147,433.4584179,0
62171.80256,24.2437831,1035.462496,0
53638.64595,44.02737436,109.4788536,0
49264.58489,58.11954711,3051.574267,0
63114.49699,48.35108283,11890.75719,0
58165.50622,45.72915357,4155.723767,0
43029.80326,27.21015742,6894.165381,1
21593.62266,51.54892278,458.0937244,0
49104.76824,35.53851733,9452.217947,0
65776.23241,39.79819134,2805.863745,0
36192.14945,21.40240262,7236.17393,1
62165.86119,19.6025431,4739.948954,0
50793.35572,41.60188645,421.6403796,0
62422.20379,32.14522141,2841.633423,0
63166.99496,56.51003993,4058.789534,0
23717.56785,49.32576952,1530.090242,0
66797.66467,21.38042855,11921.19954,1
30272.20362,19.13244649,1440.072549,0
55741.19569,52.62685289,3181.780519,0
30742.57971,26.44933684,5685.653641,1
20491.56433,35.13483691,1579.168249,0
35620.41863,40.82467405,3611.295903,0
50206.13372,33.03111152,5826.462898,0
67935.45387,60.9422627,8267.326053,0
59223.3966,22.93963515,3901.402085,0
32657.26868,32.81218796,1796.270503,0
55931.65458,23.44133307,4053.519938,0
23694.77887,22.86428448,764.29719,0
44324.28637,23.18086641,2672.692026,0
34735.49175,62.35895581,1402.217854,0
67064.34474,22.58360992,1091.624816,0
42761.49268,45.04937391,610.6578471,0
49517.72233,31.5493175,7337.950431,1
54372.18266,29.97711781,839.1250812,0
29941.96837,48.35844947,3170.045654,0
68414.12078,51.04678129,6154.052457,0
23891.24457,51.02920468,3475.905423,0
47187.57155,24.22704766,7933.469449,1
39819.92094,63.38479701,3577.44769,0
50632.27924,53.62329948,1262.356066,0
39970.21125,40.36811516,7867.616836,0
55176.1396,49.4559101,7822.936091,0
50533.57195,56.63106428,117.7125869,0
52983.87446,42.58806976,5567.941087,0
31187.66993,30.99961612,593.1247798,0
34909.98223,25.56874133,2852.371795,0
53810.84766,51.43297298,9154.477015,0
55478.96737,53.76292004,6227.541774,0
60394.09487,57.68642247,8293.576747,0
36845.73868,51.93947954,1790.013566,0
60264.94065,54.72136343,2241.388144,0
52981.5086,18.30621644,3759.937234,0
50222.76242,21.42271292,8734.740617,1
59256.55596,38.57894462,9812.978717,0
43203.41422,40.90172418,7730.727575,0
46288.75641,23.59003818,6053.791581,1
58176.15493,52.17576009,9852.14111,0
25631.43473,47.63557696,4778.700543,0
58977.99765,30.33098269,9442.01161,1
25048.01599,54.65677518,2341.367858,0
33436.48901,34.66914689,5473.985551,1
23787.36705,36.3117126,3041.552908,0
69456.56777,48.05355678,13190.36589,0
65447.61161,39.63135194,3269.534327,0
68743.35318,56.38525158,2290.204289,0
36052.5776,49.49996087,2830.179862,0
24820.79247,38.24401685,51.94924278,0
26046.38417,54.62546358,4669.457353,0
60850.80244,59.99025632,7206.852593,0
69929.011,51.39444845,12427.8357,0
53298.49615,56.90970733,2106.709791,0
48818.38232,49.29612194,2312.421777,0
38042.08416,32.83899402,3495.856306,0
42119.82271,60.06420183,1930.566532,0
62247.87974,39.22965562,1870.715089,0
62252.08816,28.24617586,1699.680972,0
36973.08569,38.28030326,4144.448144,0
54217.23678,26.62937737,8836.775689,1
44218.76632,58.57925853,1693.920179,0
33274.05027,23.95343526,2244.883109,0
54656.54904,18.39382955,9911.134963,1
67593.51708,25.40544564,9864.078027,1
39472.70725,42.60886077,596.4811795,0
30572.44686,48.65184248,1847.09425,0
50447.69963,58.09854003,2443.768915,0
49198.65266,49.1924227,483.6201677,0
53768.22821,25.37750388,3696.953244,0
52809.54629,61.01331918,6276.830737,0
38011.72665,19.05789168,4625.193378,1
58910.29177,31.01396195,3671.923094,0
57914.73107,50.61159971,6715.857908,0
39494.76692,28.5471422,3544.156039,0
45918.87525,38.64211962,1910.329531,0
55649.05588,19.66450149,7660.346171,1
27136.6288,18.83362032,2253.190253,0
62724.63612,39.83537661,9255.137755,0
32921.84858,43.73305267,2553.212778,0
28482.64955,19.78378813,329.4500422,0
44170.22174,24.47037064,2168.751735,0
60664.3716,22.36445737,5873.410979,0
64501.93043,33.3579469,12147.31422,1
28237.51739,50.01555209,2728.189944,0
67420.59545,21.18529406,3668.994784,0
55642.99339,38.91090684,2841.697982,0
56086.05809,34.57920217,3990.85076,0
57676.73918,20.66561699,10504.66817,1
62535.63285,39.19407554,9490.26419,0
60686.76857,48.39930849,10614.13095,0
25032.30094,46.31058897,680.9047822,0
22228.34529,33.35945709,2187.213337,0
41435.15375,34.92571649,3702.171428,0
43955.4094,51.55828607,7833.477761,0
60063.69309,59.11464434,6766.294181,0
34635.74475,18.9473467,4859.235287,1
63944.32373,32.5243454,12213.94934,1
35403.42733,34.64541582,2929.359704,0
53654.07937,44.13723421,6587.775556,0
23508.23073,52.64034902,4622.841065,0
61869.46603,36.22730418,1040.493673,0
20674.89708,23.99988287,299.8251378,0
22127.92411,61.18878265,1777.828551,0
27408.72961,37.69173185,2591.028947,0
60720.7961,38.82036029,3278.179727,0
34760.01932,34.26030186,28.88253444,0
23057.36392,46.97181129,2487.165182,0
42380.99506,35.71681219,6832.684817,0
37887.54939,24.4157261,5061.777831,1
39988.74074,54.26870557,357.0881242,0
25026.50564,62.90692234,3845.741849,0
43588.08143,40.49564678,6453.057979,0
20897.42669,28.0293199,2940.42397,1
24904.62467,53.3197898,3376.907465,0
66068.63504,35.91878387,5626.86934,0
36126.23109,40.70791186,3805.802721,0
23626.72679,34.29335345,2173.76769,0
30200.24326,62.78257014,4871.677576,0
65569.78524,62.23215892,12494.26726,0
20617.26101,46.51750698,2224.068134,0
25817.45462,21.63047036,3682.861931,1
21448.82799,31.79518831,1989.182976,0
69370.17764,52.3746293,4605.918773,0
34145.79955,31.40079893,4074.952591,0
52651.25686,57.32024618,6529.019522,0
40069.33838,43.31346189,3646.051618,0
39246.54489,48.32205561,919.11464,0
56233.78954,57.99108565,9642.092538,0
49264.26833,19.00652627,801.779606,0
30451.63616,42.19713668,475.4205917,0
28726.9963,34.75143776,3675.833415,1
20113.25349,30.13257556,2507.64971,1
43434.77543,52.20588011,3672.109828,0
59208.71608,30.93115193,11479.43781,1
69310.95727,42.11060918,1590.325804,0
60567.42444,40.04122249,571.9329349,0
22048.89504,53.7982525,4199.024356,0
66733.71025,52.97784361,5366.640793,0
22209.00951,22.00626001,4096.783714,1
49032.66241,54.5560719,1777.953131,0
26558.36106,57.83336484,22.32793318,0
49255.45797,36.61814758,4951.915771,0
30218.15123,48.02147268,5914.516662,0
56317.08282,24.6534823,8045.440953,1
53825.43058,45.35669022,431.4501612,0
34927.99361,54.15294718,1957.057929,0
53287.38502,59.55992485,4432.665444,0
32032.55674,50.11743705,4582.938274,0
48405.72681,47.93288261,3766.614435,0
46132.91405,26.90939873,3216.491255,0
29049.07149,57.78255455,2562.695554,0
68550.68786,19.36118878,3879.672652,0
47474.8196,37.87464495,5083.728272,0
50021.65541,23.81667911,1054.268085,0
64089.13191,37.31044758,6272.78845,0
28451.70557,41.60107543,1042.850376,0
58132.47127,29.38094985,5491.035602,0
30961.16614,32.11428662,162.7955961,0
64162.64961,53.85556307,6938.01252,0
67470.11702,52.23263736,12715.29472,0
68263.76624,42.64295351,4124.330404,0
42889.33416,57.50669619,6340.708855,0
20155.79236,41.92236196,3489.957148,0
58178.61457,49.69279455,10948.49949,0
45735.45569,52.82103724,2944.537354,0
30037.20313,38.68492023,1247.012791,0
64392.51221,37.80218224,4513.243712,0
26291.3758,52.40154262,1094.177529,0
36008.381,20.62621639,3709.304431,0
54953.97966,44.69223602,365.6461852,0
28753.32549,49.40348027,4990.369091,0
41993.98432,36.19281642,6644.344214,0
56696.4586,57.52025339,9686.630307,0
51906.04616,36.5730408,10235.27261,0
30939.39338,47.8934448,6115.822333,0
38520.72397,56.67372097,4176.949955,0
33489.03986,25.97104402,3581.655047,0
52836.00643,38.25136318,5671.644328,0
51733.28751,24.91495145,7906.141179,1
41273.7715,32.09039538,3299.885072,0
68223.68431,28.99041509,7364.001945,0
28222.87891,40.33136779,613.2406201,0
21921.36108,62.3272301,1901.143922,0
38852.93302,27.05029416,7513.182864,1
59621.36764,54.15061886,7014.622708,0
41377.7456,45.86166157,5324.048185,0
54405.62497,57.1412841,6253.206677,0
60103.01157,56.05377209,2632.265613,0
67528.65421,52.88850155,7877.415131,0
61156.93738,31.80242595,3250.006084,0
42955.6946,45.41622917,2962.825186,0
46923.04677,36.3395338,3107.883782,0
24951.25749,62.04114048,2544.356003,0
26267.52942,34.49638622,59.46916335,0
64603.92088,33.06183178,11264.69116,1
34667.0204,18.85318928,2827.289402,0
66008.39707,19.42742577,9189.611514,1
45840.20762,32.27027963,5299.239719,0
32188.01624,49.42886416,4659.953325,0
50289.66475,24.0740542,6127.381688,1
36837.53085,54.72850399,1598.183569,0
28852.03381,44.21152393,5705.986163,0
68127.16681,47.9523112,12099.9703,0
41349.12251,53.85620698,8083.232201,0
69132.46258,33.47118164,7621.410219,0
38477.3256,27.34633178,289.576582,0
68291.15365,46.79353807,9577.955143,0
58074.60654,59.79866948,8551.259893,0
26867.10826,32.62229962,1730.151907,0
32348.45015,59.75238657,3229.820063,0
31044.39176,49.93586833,4465.872769,0
29279.74979,18.8130986,2291.988119,0
35145.10019,47.79338272,510.7399689,0
44405.28066,34.38252406,3917.876098,0
42059.6369,55.29068575,5310.271529,0
28612.20306,58.86168988,4948.48807,0
46546.70455,60.7597447,254.8435786,0
22832.32393,32.5164225,3318.407787,1
21565.92154,44.1265854,4136.761126,0
26078.21358,31.80688066,3665.880899,1
60503.54785,20.1184142,6766.53302,0
31233.30776,41.70405183,1662.453616,0
34505.80093,49.32442037,2151.696592,0
35485.11827,47.38887031,2482.04225,0
45986.3534,20.2872954,7112.926157,1
43308.17898,34.83136125,6777.198246,1
53284.11968,32.14321496,849.5451843,0
68398.28748,36.99394877,8106.859293,0
64743.70707,56.25701235,4304.929109,0
68412.60985,28.15512845,551.8430811,0
59695.10715,27.90329809,8889.928408,1
32406.57073,20.98656135,3394.65824,0
33184.19598,60.37477159,4580.097831,0
47688.25057,34.56708902,1377.018407,0
42591.59524,45.11655999,4602.245841,0
34051.52804,35.74565239,6224.152886,0
61800.03438,29.66579595,9143.611709,1
45360.71627,27.07574763,4569.994987,0
20252.12346,27.4416098,3360.059414,1
30134.7096,43.81722832,958.9980819,0
56217.3265,51.58228056,2866.5859,0
31722.73095,34.85181726,2877.756104,0
60178.44619,33.26140894,3203.615438,0
51144.24305,37.83799986,3411.656424,0
22449.07739,35.7657793,1187.42695,0
44932.87511,27.14705773,622.9128105,0
40929.48394,20.25460597,2352.287116,0
31092.26772,43.83220649,5617.993126,0
44743.55163,53.05626193,2574.707756,0
60770.22902,33.62672671,2242.82576,0
43528.48431,59.89202707,2264.725152,0
25008.94953,63.21714847,2941.028155,0
47433.41542,60.45516523,9139.14371,0
50064.34637,29.3425137,417.6331058,0
60348.41356,60.44679037,3037.968147,0
67471.1271,26.92335366,4448.412323,0
30492.87567,61.6792429,4834.738644,0
25640.07888,22.6564796,3105.443021,1
55040.75817,52.71448411,8352.061533,0
34476.70638,23.35098726,898.1339068,0
23345.86645,38.29017484,4548.110289,0
24426.02987,34.69642326,823.835162,0
65849.88967,30.96884689,5051.302388,0
60454.52565,41.05160496,7875.070926,0
22680.31843,55.09158789,1743.774685,0
44471.87373,19.61305844,5883.660558,1
46572.32,59.12164964,721.3416051,0
24369.84125,61.73937931,1366.536025,0
56830.27286,37.16311407,10462.74045,0
46942.99652,55.64154017,2187.065484,0
42521.79071,54.74892029,6745.817708,0
63188.32853,51.14162945,3960.855647,0
29410.17752,23.49816499,812.3235343,0
46668.62847,57.8349421,1833.48585,0
62693.26958,22.52686485,5321.712558,0
65307.12748,23.72316582,1906.79553,0
59589.06429,20.60976412,4191.715856,0
41019.54879,23.25425304,3005.826864,0
48058.87138,47.74535288,6527.990222,0
50208.53002,35.02765993,729.6044303,0
62526.88793,61.05217092,5835.542391,0
48192.18561,29.75531818,5026.474557,0
30884.05673,31.27786188,4099.902045,1
36965.74248,53.76235862,6333.391588,0
43536.03891,27.86690712,6427.726093,1
69181.66406,39.23658259,1173.740942,0
64233.0407,26.71456132,12104.53421,1
52593.51506,19.53498199,811.9078625,0
32282.25175,42.63495589,3345.941958,0
54077.84328,57.12066029,7149.066896,0
51595.35748,28.46181675,385.4033625,0
23097.37648,53.76303351,4517.579801,0
27407.0562,26.15943832,2949.931674,0
64395.29807,63.17131965,10054.63464,0
60432.21666,41.92232593,6300.868939,0
42990.98283,29.52880839,4665.581021,0
41581.88992,22.85122067,7895.112865,1
53289.06529,47.45984368,8047.140754,0
22372.50524,31.49304954,1118.926064,0
57119.73969,22.33448761,10211.72193,1
31112.05942,49.61600423,424.3521316,0
68936.32135,43.36505621,11073.1585,0
20436.33129,56.94096616,2356.18197,0
20583.61217,21.98976744,53.18620734,0
58988.3058,19.9765914,4728.259542,0
45311.83184,26.928215,3103.812228,0
60856.83099,37.07050063,10238.4963,0
45818.28325,48.45083936,8137.164403,0
20904.55548,41.0178787,2606.023776,0
49908.29187,29.55094038,2903.036128,0
55988.29528,31.08703947,7745.754809,1
62125.25811,21.08586764,5700.457195,0
48822.72096,60.94434946,599.347887,0
29976.8291,57.6661531,3796.03274,0
41944.26819,61.13506293,1203.700529,0
36970.36044,33.70459912,1268.506383,0
39992.71911,20.8266799,4999.202015,1
42450.54304,61.61424618,6210.280587,0
42146.93762,23.72052181,7367.258247,1
52841.51644,18.44602338,5957.386324,0
66418.95631,62.64878626,9340.544462,0
44047.66656,27.31337199,2096.917501,0
24821.21413,19.24390259,874.3242555,0
35583.61854,63.05439716,27.25248225,0
25289.60724,21.28056335,2130.793535,0
39770.12866,45.19093801,280.8785474,0
59511.1387,29.27411054,2520.514452,0
51211.65404,45.62856826,4093.360006,0
56530.49727,45.54492831,5957.993317,0
42604.46298,41.93638103,7942.168145,0
66642.00775,56.16766872,4958.067776,0
35527.83449,47.44952906,325.1195915,0
66896.76531,31.54546803,387.3944203,0
51980.35954,35.41570329,6243.04503,0
40081.42056,43.11674328,770.7775496,0
50167.67175,42.04748763,5592.651807,0
39545.95959,43.70086672,5787.658045,0
43372.39761,55.1945837,474.5253267,0
33084.16985,59.02910226,5762.469958,0
53187.97965,63.55816426,4879.846139,0
48290.88046,30.03676084,4902.975221,0
66078.76935,45.53632503,3664.621452,0
51547.16666,53.11192749,6563.41158,0
39393.14058,52.73927401,5415.054667,0
69592.01083,63.238625,13025.05657,0
54588.50119,31.07765403,2847.819173,0
44964.0106,48.41480327,693.2147138,0
46081.64555,50.06910454,1487.786041,0
45564.01535,22.28801022,715.8366044,0
62657.60254,28.17425706,5771.088254,0
67921.63211,35.85197819,1399.875472,0
59514.01238,57.01784581,2504.722649,0
48422.53611,41.85424768,3520.565901,0
22001.31745,31.61728481,2155.812173,0
52529.69877,18.81280424,9808.19094,1
24061.46316,34.51152011,3980.578783,1
23450.87213,34.40636966,1419.805523,0
32866.57824,44.88061703,6037.007733,0
30958.90796,43.60356595,1558.930765,0
27550.89527,29.73292642,3944.219318,1
36024.93789,51.80688647,4155.44929,0
46801.27429,34.60522061,5315.97382,0
27082.71898,60.27796277,4990.557123,0
65435.03538,19.84650416,12727.99755,1
59295.74108,51.34979947,493.7144299,0
45435.26724,21.04219778,2143.386972,0
61742.60958,34.55981004,326.9895676,0
31396.86601,34.99668137,3719.230135,0
35916.70415,53.54044336,6401.189486,0
43969.60416,25.48304865,7455.920157,1
60624.81537,39.85778773,6740.716136,0
69939.32968,55.63762125,2225.224533,0
69755.32016,44.54368228,13766.05124,0
69478.39876,22.65633974,10229.40788,1
34192.16052,27.9972893,5233.663228,1
57457.85794,50.71466253,3608.805202,0
63910.33466,56.63563264,8986.718948,0
26643.80899,19.28962851,1413.783224,0
23985.07542,24.4328115,2284.209129,0
63660.64881,50.28296012,7832.572411,0
44102.33009,21.0142084,842.5690773,0
29409.8059,41.61039681,3388.560923,0
49294.65931,37.25489393,4574.85478,0
39553.64738,53.69063324,7063.898036,0
68583.04105,57.08784007,2922.288685,0
31060.60626,53.27721306,3729.97465,0
29190.32462,60.29122269,5239.594773,0
63437.70015,54.62814035,11963.36422,0
35243.06323,35.62987754,748.9407179,0
36475.35353,63.3304318,413.3111631,0
63271.60883,23.34209813,11298.17219,1
45540.32552,59.31814027,1490.470251,0
68565.3855,21.21090931,1231.537368,0
20063.09958,24.27833881,2495.132991,1
44222.2622,55.86147245,7443.486707,0
67839.24446,47.78258022,5609.326602,0
54009.69228,49.40990043,884.7355047,0
52234.07535,47.98450551,9255.842934,0
28423.13147,61.67145866,5282.849182,0
52623.43759,50.41852689,1156.319703,0
